locatie;UN;Product;batch;aantal;verdiep
HK00504;000101097807;R000012697;CP04BNP129;15.000;04
HK00504;000101097807;R000012697;CP04BNP129;15.000;04
HK00504;000101097807;R000012697;CP04BNP129;15.000;04
HK00504;000101097807;R000012697;CP04BNP129;15.000;04
HK00505;000101097817;R000012697;CP04BNP128;15.000;05
HK00505;000101097817;R000012697;CP04BNP128;15.000;05
HK00505;000101097817;R000012697;CP04BNP128;15.000;05
HK00505;000101097817;R000012697;CP04BNP128;15.000;05
HK00505;000101097817;R000012697;CP04BNP128;15.000;05
HK00806;000101097792;R000012697;CP04BNP131;15.000;06
HK00806;000101097792;R000012697;CP04BNP131;15.000;06
HK00806;000101097792;R000012697;CP04BNP131;15.000;06
HK00806;000101097792;R000012697;CP04BNP131;15.000;06
HK00806;000101097792;R000012697;CP04BNP131;15.000;06
HK00905;000101097783;R000012697;CP04BNP132;15.000;05
HK00905;000101097783;R000012697;CP04BNP132;15.000;05
HK00905;000101097783;R000012697;CP04BNP132;15.000;05
HK00905;000101097783;R000012697;CP04BNP132;15.000;05
HK00905;000101097783;R000012697;CP04BNP132;15.000;05
HK00906;000101097816;R000012697;CP04BNP128;15.000;06
HK00906;000101097816;R000012697;CP04BNP128;15.000;06
HK00906;000101097816;R000012697;CP04BNP128;15.000;06
HK00906;000101097816;R000012697;CP04BNP128;15.000;06
HK00906;000101097816;R000012697;CP04BNP128;15.000;06
HK01105;000101097798;R000012697;CP04BNP130;15.000;05
HK01105;000101097798;R000012697;CP04BNP130;15.000;05
HK01105;000101097798;R000012697;CP04BNP130;15.000;05
HK01105;000101097798;R000012697;CP04BNP130;15.000;05
HK01105;000101097798;R000012697;CP04BNP130;15.000;05
HK00804;000101097836;R000012697;CP04BNP127;6.600;04
HK00804;000101097836;R000012697;CP04BNP127;15.000;04
HK00805;000101105797;R000012697;CP04BNP132;15.000;05
HK00805;000101105797;R000012697;CP04BNP132;15.000;05
HK00805;000101105797;R000012697;CP04BNP132;15.000;05
HK00805;000101105797;R000012697;CP04BNP132;15.000;05
HK00805;000101105797;R000012697;CP04BNP132;15.000;05
HK00605;000101097826;R000012697;CP04BNP127;15.000;05
HK00605;000101097826;R000012697;CP04BNP127;15.000;05
HK00605;000101097826;R000012697;CP04BNP127;15.000;05
HK00605;000101097826;R000012697;CP04BNP127;15.000;05
HK00605;000101097826;R000012697;CP04BNP127;15.000;05
HK00705;000101097793;R000012697;CP04BNP131;6.400;05
HK00705;000101097793;R000012697;CP04BNP131;15.000;05
HK00705;000101097793;R000012697;CP04BNP131;15.000;05
HK00506;000101097794;R000012697;CP04BNP131;15.000;06
HK00506;000101097794;R000012697;CP04BNP131;15.000;06
HK00506;000101097794;R000012697;CP04BNP131;15.000;06
HK00506;000101097794;R000012697;CP04BNP131;15.000;06
HK00506;000101097794;R000012697;CP04BNP131;15.000;06
HK00604;000101097806;R000012697;CP04BNP129;15.000;04
HK00604;000101097806;R000012697;CP04BNP129;15.000;04
HK00604;000101097806;R000012697;CP04BNP129;15.000;04
HK00604;000101097806;R000012697;CP04BNP129;15.000;04
HK00604;000101097806;R000012697;CP04BNP129;15.000;04
HK02102;000101138891;R000012697;50904BNP89;15.000;02
HK02102;000101138891;R000012697;50904BNP89;15.000;02
HK02102;000101138891;R000012697;50904BNP89;15.000;02
HK02102;000101138891;R000012697;50904BNP89;15.000;02
HK02102;000101138891;R000012697;50904BNP89;15.000;02
HK02206;000101138913;R000012697;50904BNP98;15.000;06
HK02206;000101138913;R000012697;50904BNP98;15.000;06
HK02206;000101138913;R000012697;50904BNP98;15.000;06
HK02206;000101138913;R000012697;50904BNP98;15.000;06
HK02206;000101138913;R000012697;50904BNP98;15.000;06
HK02201;000101138929;R000012697;904BNP64P1;3.600;01
HK02201;000101138929;R000012697;904BNP64P1;15.000;01
HK02201;000101138929;R000012697;904BNP64P1;15.000;01
HK02201;000101138929;R000012697;904BNP64P1;15.000;01
HK02202;000101138897;R000012697;50904BNP90;15.000;02
HK02202;000101138897;R000012697;50904BNP90;15.000;02
HK02202;000101138897;R000012697;50904BNP90;15.000;02
HK02202;000101138897;R000012697;50904BNP90;15.000;02
HK02202;000101138897;R000012697;50904BNP90;15.000;02
HL00301;000101138896;R000012697;50904BNP89;15.000;01
HL00301;000101138896;R000012697;50904BNP89;15.000;01
HL00301;000101138896;R000012697;50904BNP89;15.000;01
HL00301;000101138896;R000012697;50904BNP89;15.000;01
HL00301;000101138896;R000012697;50904BNP89;15.000;01
HL05703;000101138904;R000012697;50904BNP90;12.530;03
HL05605;000101138938;R000012697;904BNP64P1;15.000;05
HL05605;000101138938;R000012697;904BNP64P1;15.000;05
HL05605;000101138938;R000012697;904BNP64P1;15.000;05
HL05605;000101138938;R000012697;904BNP64P1;15.000;05
HL05605;000101138938;R000012697;904BNP64P1;15.000;05
HK01205;000101138918;R000012697;50904BNP98;15.000;05
HK01205;000101138918;R000012697;50904BNP98;15.000;05
HK01205;000101138918;R000012697;50904BNP98;15.000;05
HK01205;000101138918;R000012697;50904BNP98;15.000;05
HK01205;000101138918;R000012697;50904BNP98;15.000;05
HK01401;000101138917;R000012697;50904BNP98;15.000;01
HK01401;000101138917;R000012697;50904BNP98;15.000;01
HK01401;000101138917;R000012697;50904BNP98;15.000;01
HK01401;000101138917;R000012697;50904BNP98;15.000;01
HK01401;000101138917;R000012697;50904BNP98;15.000;01
HK01406;000101138886;R000012697;50904BNP89;15.000;06
HK01406;000101138886;R000012697;50904BNP89;15.000;06
HK01406;000101138886;R000012697;50904BNP89;15.000;06
HK01406;000101138886;R000012697;50904BNP89;15.000;06
HK01406;000101138886;R000012697;50904BNP89;15.000;06
HK01506;000101138887;R000012697;50904BNP89;15.000;06
HK01506;000101138887;R000012697;50904BNP89;15.000;06
HK01506;000101138887;R000012697;50904BNP89;15.000;06
HK01506;000101138887;R000012697;50904BNP89;15.000;06
HK01506;000101138887;R000012697;50904BNP89;15.000;06
HK02002;000101138889;R000012697;50904BNP89;15.000;02
HK02002;000101138889;R000012697;50904BNP89;15.000;02
HK02002;000101138889;R000012697;50904BNP89;15.000;02
HK02002;000101138889;R000012697;50904BNP89;15.000;02
HK02002;000101138889;R000012697;50904BNP89;15.000;02
HK02003;000101138915;R000012697;50904BNP98;15.000;03
HK02003;000101138915;R000012697;50904BNP98;15.000;03
HK02003;000101138915;R000012697;50904BNP98;15.000;03
HK02003;000101138915;R000012697;50904BNP98;15.000;03
HK02003;000101138915;R000012697;50904BNP98;15.000;03
HK01806;000101138916;R000012697;50904BNP98;15.000;06
HK01806;000101138916;R000012697;50904BNP98;15.000;06
HK01806;000101138916;R000012697;50904BNP98;15.000;06
HK01806;000101138916;R000012697;50904BNP98;15.000;06
HK01806;000101138916;R000012697;50904BNP98;15.000;06
HK01906;000101138888;R000012697;50904BNP89;15.000;06
HK01906;000101138888;R000012697;50904BNP89;15.000;06
HK01906;000101138888;R000012697;50904BNP89;15.000;06
HK01906;000101138888;R000012697;50904BNP89;15.000;06
HK01906;000101138888;R000012697;50904BNP89;15.000;06
HK02004;000101138914;R000012697;50904BNP98;10.800;04
HK02005;000101138892;R000012697;50904BNP89;15.000;05
HK02005;000101138892;R000012697;50904BNP89;15.000;05
HK02005;000101138892;R000012697;50904BNP89;15.000;05
HK02005;000101138892;R000012697;50904BNP89;15.000;05
HK02005;000101138892;R000012697;50904BNP89;15.000;05
HK02101;000101138890;R000012697;50904BNP89;15.000;01
HK02101;000101138890;R000012697;50904BNP89;.600;01
HK02204;000101138899;R000012697;50904BNP90;15.000;04
HK02204;000101138899;R000012697;50904BNP90;15.000;04
HK02204;000101138899;R000012697;50904BNP90;15.000;04
HK02204;000101138899;R000012697;50904BNP90;15.000;04
HK02204;000101138899;R000012697;50904BNP90;15.000;04
HK02301;000101138931;R000012697;904BNP64P1;15.000;01
HK02301;000101138931;R000012697;904BNP64P1;15.000;01
HK02301;000101138931;R000012697;904BNP64P1;15.000;01
HK02301;000101138931;R000012697;904BNP64P1;15.000;01
HK02301;000101138931;R000012697;904BNP64P1;15.000;01
HK02302;000101138884;R000012697;50904BNP66;15.000;02
HK02302;000101138884;R000012697;50904BNP66;15.000;02
HK02302;000101138884;R000012697;50904BNP66;15.000;02
HK02302;000101138884;R000012697;50904BNP66;15.000;02
HK02302;000101138884;R000012697;50904BNP66;15.000;02
HK02303;000101138930;R000012697;904BNP64P1;15.000;03
HK02303;000101138930;R000012697;904BNP64P1;15.000;03
HK02303;000101138930;R000012697;904BNP64P1;15.000;03
HK02303;000101138930;R000012697;904BNP64P1;15.000;03
HK02303;000101138930;R000012697;904BNP64P1;15.000;03
HK02304;000101138921;R000012697;50904BNP99;15.000;04
HK02304;000101138921;R000012697;50904BNP99;15.000;04
HK02304;000101138921;R000012697;50904BNP99;15.000;04
HK02304;000101138921;R000012697;50904BNP99;15.000;04
HK02304;000101138921;R000012697;50904BNP99;15.000;04
HK02305;000101138922;R000012697;50904BNP99;15.000;05
HK02305;000101138922;R000012697;50904BNP99;15.000;05
HK02305;000101138922;R000012697;50904BNP99;15.000;05
HK02305;000101138922;R000012697;50904BNP99;15.000;05
HK02305;000101138922;R000012697;50904BNP99;15.000;05
HK02401;000101138912;R000012697;50904BNP98;15.000;01
HK02401;000101138912;R000012697;50904BNP98;15.000;01
HK02401;000101138912;R000012697;50904BNP98;15.000;01
HK02401;000101138912;R000012697;50904BNP98;15.000;01
HK02401;000101138912;R000012697;50904BNP98;15.000;01
HK02402;000101138898;R000012697;50904BNP90;15.000;02
HK02402;000101138898;R000012697;50904BNP90;15.000;02
HK02402;000101138898;R000012697;50904BNP90;15.000;02
HK02402;000101138898;R000012697;50904BNP90;15.000;02
HK02402;000101138898;R000012697;50904BNP90;15.000;02
HK02403;000101138932;R000012697;904BNP64P1;15.000;03
HK02403;000101138932;R000012697;904BNP64P1;15.000;03
HK02403;000101138932;R000012697;904BNP64P1;15.000;03
HK02403;000101138932;R000012697;904BNP64P1;15.000;03
HK02403;000101138932;R000012697;904BNP64P1;15.000;03
HK02406;000101138933;R000012697;904BNP64P1;15.000;06
HK02406;000101138933;R000012697;904BNP64P1;15.000;06
HK02406;000101138933;R000012697;904BNP64P1;15.000;06
HK02406;000101138933;R000012697;904BNP64P1;15.000;06
HK02406;000101138933;R000012697;904BNP64P1;15.000;06
HK02503;000101138928;R000012697;50904BNP99;15.000;03
HK02503;000101138928;R000012697;50904BNP99;15.000;03
HK02503;000101138928;R000012697;50904BNP99;15.000;03
HK02503;000101138928;R000012697;50904BNP99;15.000;03
HK02503;000101138928;R000012697;50904BNP99;15.000;03
HK02404;000101138900;R000012697;50904BNP90;3.870;04
HK02404;000101138900;R000012697;50904BNP90;15.000;04
HK02404;000101138900;R000012697;50904BNP90;15.000;04
HK02404;000101138900;R000012697;50904BNP90;15.000;04
HK02404;000101138900;R000012697;50904BNP90;15.000;04
HK02405;000101138923;R000012697;50904BNP99;15.000;05
HK02405;000101138923;R000012697;50904BNP99;15.000;05
HK02405;000101138923;R000012697;50904BNP99;15.000;05
HK02405;000101138923;R000012697;50904BNP99;15.000;05
HK02405;000101138923;R000012697;50904BNP99;15.000;05
HK02504;000101138903;R000012697;50904BNP90;15.000;04
HK02504;000101138903;R000012697;50904BNP90;15.000;04
HK02504;000101138903;R000012697;50904BNP90;15.000;04
HK02504;000101138903;R000012697;50904BNP90;15.000;04
HK02504;000101138903;R000012697;50904BNP90;15.000;04
HK02505;000101138919;R000012697;50904BNP99;15.000;05
HK02505;000101138919;R000012697;50904BNP99;15.000;05
HK02505;000101138919;R000012697;50904BNP99;15.000;05
HK02505;000101138919;R000012697;50904BNP99;15.000;05
HK02505;000101138919;R000012697;50904BNP99;15.000;05
HK02604;000101138894;R000012697;50904BNP89;15.000;04
HK02604;000101138894;R000012697;50904BNP89;15.000;04
HK02604;000101138894;R000012697;50904BNP89;15.000;04
HK02604;000101138894;R000012697;50904BNP89;15.000;04
HK02604;000101138894;R000012697;50904BNP89;15.000;04
HK02506;000101138934;R000012697;904BNP64P1;15.000;06
HK02506;000101138934;R000012697;904BNP64P1;15.000;06
HK02506;000101138934;R000012697;904BNP64P1;15.000;06
HK02506;000101138934;R000012697;904BNP64P1;15.000;06
HK02506;000101138934;R000012697;904BNP64P1;15.000;06
HK02601;000101138893;R000012697;50904BNP89;15.000;01
HK02601;000101138893;R000012697;50904BNP89;15.000;01
HK02601;000101138893;R000012697;50904BNP89;15.000;01
HK02601;000101138893;R000012697;50904BNP89;15.000;01
HK02601;000101138893;R000012697;50904BNP89;15.000;01
HK02605;000101138924;R000012697;50904BNP99;15.000;05
HK02605;000101138924;R000012697;50904BNP99;15.000;05
HK02605;000101138924;R000012697;50904BNP99;15.000;05
HK02605;000101138924;R000012697;50904BNP99;15.000;05
HK02605;000101138924;R000012697;50904BNP99;15.000;05
HK02602;000101138920;R000012697;50904BNP99;5.800;02
HK02602;000101138920;R000012697;50904BNP99;15.000;02
HK02602;000101138920;R000012697;50904BNP99;15.000;02
HK02602;000101138920;R000012697;50904BNP99;15.000;02
HK02602;000101138920;R000012697;50904BNP99;15.000;02
HK02603;000101138901;R000012697;50904BNP90;15.000;03
HK02603;000101138901;R000012697;50904BNP90;15.000;03
HK02603;000101138901;R000012697;50904BNP90;15.000;03
HK02603;000101138901;R000012697;50904BNP90;15.000;03
HK02603;000101138901;R000012697;50904BNP90;15.000;03
HK02705;000101138925;R000012697;50904BNP99;15.000;05
HK02705;000101138925;R000012697;50904BNP99;15.000;05
HK02705;000101138925;R000012697;50904BNP99;15.000;05
HK02705;000101138925;R000012697;50904BNP99;15.000;05
HK02705;000101138925;R000012697;50904BNP99;15.000;05
HK02801;000101138907;R000012697;50904BNP90;15.000;01
HK02801;000101138907;R000012697;50904BNP90;15.000;01
HK02801;000101138907;R000012697;50904BNP90;15.000;01
HK02801;000101138907;R000012697;50904BNP90;15.000;01
HK02801;000101138907;R000012697;50904BNP90;15.000;01
HK02703;000101138906;R000012697;50904BNP90;15.000;03
HK02703;000101138906;R000012697;50904BNP90;15.000;03
HK02703;000101138906;R000012697;50904BNP90;15.000;03
HK02703;000101138906;R000012697;50904BNP90;15.000;03
HK02703;000101138906;R000012697;50904BNP90;15.000;03
HK02704;000101138911;R000012697;50904BNP98;15.000;04
HK02704;000101138911;R000012697;50904BNP98;15.000;04
HK02704;000101138911;R000012697;50904BNP98;15.000;04
HK02704;000101138911;R000012697;50904BNP98;15.000;04
HK02704;000101138911;R000012697;50904BNP98;15.000;04
HK02802;000101138908;R000012697;50904BNP98;15.000;02
HK02802;000101138908;R000012697;50904BNP98;15.000;02
HK02802;000101138908;R000012697;50904BNP98;15.000;02
HK02802;000101138908;R000012697;50904BNP98;15.000;02
HK02802;000101138908;R000012697;50904BNP98;15.000;02
HK02803;000101138910;R000012697;50904BNP98;15.000;03
HK02803;000101138910;R000012697;50904BNP98;15.000;03
HK02803;000101138910;R000012697;50904BNP98;15.000;03
HK02803;000101138910;R000012697;50904BNP98;15.000;03
HK02803;000101138910;R000012697;50904BNP98;15.000;03
HK02804;000101138926;R000012697;50904BNP99;15.000;04
HK02804;000101138926;R000012697;50904BNP99;15.000;04
HK02804;000101138926;R000012697;50904BNP99;15.000;04
HK02804;000101138926;R000012697;50904BNP99;15.000;04
HK02804;000101138926;R000012697;50904BNP99;15.000;04
HL00103;000101138895;R000012697;50904BNP89;15.000;03
HL00103;000101138895;R000012697;50904BNP89;15.000;03
HL00103;000101138895;R000012697;50904BNP89;15.000;03
HL00103;000101138895;R000012697;50904BNP89;15.000;03
HL00103;000101138895;R000012697;50904BNP89;15.000;03
HL00304;000101138885;R000012697;50904BNP66;15.000;04
HL00304;000101138885;R000012697;50904BNP66;15.000;04
HL00304;000101138885;R000012697;50904BNP66;15.000;04
HL00304;000101138885;R000012697;50904BNP66;15.000;04
HL00304;000101138885;R000012697;50904BNP66;15.000;04
HL01102;000101138902;R000012697;50904BNP90;15.000;02
HL01102;000101138902;R000012697;50904BNP90;15.000;02
HL01102;000101138902;R000012697;50904BNP90;15.000;02
HL01102;000101138902;R000012697;50904BNP90;15.000;02
HL01102;000101138902;R000012697;50904BNP90;15.000;02
HL00302;000101138909;R000012697;50904BNP98;15.000;02
HL00302;000101138909;R000012697;50904BNP98;15.000;02
HL00302;000101138909;R000012697;50904BNP98;15.000;02
HL00302;000101138909;R000012697;50904BNP98;15.000;02
HL00302;000101138909;R000012697;50904BNP98;15.000;02
HL05606;000101138937;R000012697;904BNP64P1;15.000;06
HL05606;000101138937;R000012697;904BNP64P1;15.000;06
HL05606;000101138937;R000012697;904BNP64P1;15.000;06
HL05606;000101138937;R000012697;904BNP64P1;15.000;06
HL05606;000101138937;R000012697;904BNP64P1;15.000;06
HL05704;000101138927;R000012697;50904BNP99;15.000;04
HL05704;000101138927;R000012697;50904BNP99;15.000;04
HL05704;000101138927;R000012697;50904BNP99;15.000;04
HL05704;000101138927;R000012697;50904BNP99;15.000;04
HL05704;000101138927;R000012697;50904BNP99;15.000;04
HL05705;000101138905;R000012697;50904BNP90;15.000;05
HL05705;000101138905;R000012697;50904BNP90;15.000;05
HL05705;000101138905;R000012697;50904BNP90;15.000;05
HL05705;000101138905;R000012697;50904BNP90;15.000;05
HL05705;000101138905;R000012697;50904BNP90;15.000;05
HL05706;000101138883;R000012697;50904BNP66;6.400;06
HL05706;000101138883;R000012697;50904BNP66;15.000;06
HL05706;000101138883;R000012697;50904BNP66;15.000;06
HL05706;000101138883;R000012697;50904BNP66;15.000;06
HL05706;000101138883;R000012697;50904BNP66;15.000;06
HL05803;000101138935;R000012697;904BNP64P1;15.000;03
HL05803;000101138935;R000012697;904BNP64P1;15.000;03
HL05803;000101138935;R000012697;904BNP64P1;15.000;03
HL05803;000101138935;R000012697;904BNP64P1;15.000;03
HL05803;000101138935;R000012697;904BNP64P1;15.000;03
HL05804;000101138936;R000012697;904BNP64P1;15.000;04
HL05804;000101138936;R000012697;904BNP64P1;15.000;04
HL05804;000101138936;R000012697;904BNP64P1;15.000;04
HL05804;000101138936;R000012697;904BNP64P1;15.000;04
HL05804;000101138936;R000012697;904BNP64P1;15.000;04
HM07202;000101169013;H000027485;LHPF5A2065;21.100;02
HM07202;000101169013;H000027485;LHPF5A2065;21.000;02
HM07202;000101169013;H000027485;LHPF5A2065;20.100;02
HM07202;000101169013;H000027485;LHPF5A2065;20.900;02
HM07202;000101169013;H000027485;LHPF5A2065;20.400;02
HM07204;000101155923;H000027485;LHPF5A2065;20.300;04
HM07204;000101155923;H000027485;LHPF5A2065;20.600;04
HM07204;000101155923;H000027485;LHPF5A2065;20.400;04
HM07204;000101155923;H000027485;LHPF5A2065;20.600;04
HM07706;000101169012;H000027485;LHPF5A2065;20.900;06
HM07706;000101169012;H000027485;LHPF5A2065;21.100;06
